"sect","cell","slot","disc","elem","index","doorsid","model","essname","len[mm]","r[mm]","s,s[mm]","MCS,s,x[mm]","MCS,s,y[mm]","MCS,s,z[mm]","s,m[mm]","MCS,m,x[mm]","MCS,m,y[mm]","MCS,m,z[mm]","s,e[mm]","MCS,e,x[mm]","MCS,e,y[mm]","MCS,e,z[mm]","TCS,s,x[mm]","TCS,s,y[mm]","TCS,s,z[mm]","TCS,m,x[mm]","TCS,m,y[mm]","TCS,m,z[mm]","TCS,e,x[mm]","TCS,e,y[mm]","TCS,e,z[mm]"
"RFQ","010","","","RFC","070","","","",5.381,7.0,2904.094,0.0,0.0,2904.094,2906.784,0.0,0.0,2906.784,2909.475,0.0,0.0,2909.475,0.0,-4500.0,-599723.06,0.0,-4500.0,-599720.37,0.0,-4500.0,-599717.679
"RFQ","010","","","RFC","071","","","",5.381,7.0,2909.475,0.0,0.0,2909.475,2912.165,0.0,0.0,2912.165,2914.856,0.0,0.0,2914.856,0.0,-4500.0,-599717.679,0.0,-4500.0,-599714.989,0.0,-4500.0,-599712.298
"RFQ","010","","","RFC","072","","","",5.381,7.0,2914.856,0.0,0.0,2914.856,2917.546,0.0,0.0,2917.546,2920.237,0.0,0.0,2920.237,0.0,-4500.0,-599712.298,0.0,-4500.0,-599709.608,0.0,-4500.0,-599706.917
"RFQ","010","","","RFC","073","","","",5.381,7.0,2920.237,0.0,0.0,2920.237,2922.927,0.0,0.0,2922.927,2925.618,0.0,0.0,2925.618,0.0,-4500.0,-599706.917,0.0,-4500.0,-599704.227,0.0,-4500.0,-599701.536
"RFQ","010","","","RFC","074","","","",5.381,7.0,2925.618,0.0,0.0,2925.618,2928.308,0.0,0.0,2928.308,2930.999,0.0,0.0,2930.999,0.0,-4500.0,-599701.536,0.0,-4500.0,-599698.846,0.0,-4500.0,-599696.155
"RFQ","010","","","RFC","075","","","",5.381,7.0,2930.999,0.0,0.0,2930.999,2933.689,0.0,0.0,2933.689,2936.38,0.0,0.0,2936.38,0.0,-4500.0,-599696.155,0.0,-4500.0,-599693.465,0.0,-4500.0,-599690.774
"RFQ","010","","","RFC","076","","","",5.381,7.0,2936.38,0.0,0.0,2936.38,2939.07,0.0,0.0,2939.07,2941.761,0.0,0.0,2941.761,0.0,-4500.0,-599690.774,0.0,-4500.0,-599688.084,0.0,-4500.0,-599685.393
"RFQ","010","","","RFC","077","","","",5.381,7.0,2941.761,0.0,0.0,2941.761,2944.451,0.0,0.0,2944.451,2947.142,0.0,0.0,2947.142,0.0,-4500.0,-599685.393,0.0,-4500.0,-599682.703,0.0,-4500.0,-599680.012
"RFQ","010","","","RFC","078","","","",5.381,7.0,2947.142,0.0,0.0,2947.142,2949.832,0.0,0.0,2949.832,2952.523,0.0,0.0,2952.523,0.0,-4500.0,-599680.012,0.0,-4500.0,-599677.322,0.0,-4500.0,-599674.631
"RFQ","010","","","RFC","079","","","",5.381,7.0,2952.523,0.0,0.0,2952.523,2955.213,0.0,0.0,2955.213,2957.904,0.0,0.0,2957.904,0.0,-4500.0,-599674.631,0.0,-4500.0,-599671.941,0.0,-4500.0,-599669.25
"RFQ","010","","","RFC","080","","","",5.381,7.0,2957.904,0.0,0.0,2957.904,2960.594,0.0,0.0,2960.594,2963.285,0.0,0.0,2963.285,0.0,-4500.0,-599669.25,0.0,-4500.0,-599666.56,0.0,-4500.0,-599663.869
"RFQ","010","","","RFC","081","","","",5.381,7.0,2963.285,0.0,0.0,2963.285,2965.975,0.0,0.0,2965.975,2968.666,0.0,0.0,2968.666,0.0,-4500.0,-599663.869,0.0,-4500.0,-599661.179,0.0,-4500.0,-599658.488
"RFQ","010","","","RFC","082","","","",5.381,7.0,2968.666,0.0,0.0,2968.666,2971.356,0.0,0.0,2971.356,2974.047,0.0,0.0,2974.047,0.0,-4500.0,-599658.488,0.0,-4500.0,-599655.798,0.0,-4500.0,-599653.107
"RFQ","010","","","RFC","083","","","",5.381,7.0,2974.047,0.0,0.0,2974.047,2976.737,0.0,0.0,2976.737,2979.428,0.0,0.0,2979.428,0.0,-4500.0,-599653.107,0.0,-4500.0,-599650.417,0.0,-4500.0,-599647.726
"RFQ","010","","","RFC","084","","","",5.381,7.0,2979.428,0.0,0.0,2979.428,2982.118,0.0,0.0,2982.118,2984.809,0.0,0.0,2984.809,0.0,-4500.0,-599647.726,0.0,-4500.0,-599645.036,0.0,-4500.0,-599642.345
"RFQ","010","","","RFC","085","","","",5.381,7.0,2984.809,0.0,0.0,2984.809,2987.499,0.0,0.0,2987.499,2990.19,0.0,0.0,2990.19,0.0,-4500.0,-599642.345,0.0,-4500.0,-599639.655,0.0,-4500.0,-599636.964
"RFQ","010","","","RFC","086","","","",5.381,7.0,2990.19,0.0,0.0,2990.19,2992.88,0.0,0.0,2992.88,2995.571,0.0,0.0,2995.571,0.0,-4500.0,-599636.964,0.0,-4500.0,-599634.274,0.0,-4500.0,-599631.583
"RFQ","010","","","RFC","087","","","",5.381,7.0,2995.571,0.0,0.0,2995.571,2998.261,0.0,0.0,2998.261,3000.952,0.0,0.0,3000.952,0.0,-4500.0,-599631.583,0.0,-4500.0,-599628.893,0.0,-4500.0,-599626.202
"RFQ","010","","","RFC","088","","","",5.381,7.0,3000.952,0.0,0.0,3000.952,3003.642,0.0,0.0,3003.642,3006.333,0.0,0.0,3006.333,0.0,-4500.0,-599626.202,0.0,-4500.0,-599623.512,0.0,-4500.0,-599620.821
"RFQ","010","","","RFC","089","","","",5.381,7.0,3006.333,0.0,0.0,3006.333,3009.023,0.0,0.0,3009.023,3011.714,0.0,0.0,3011.714,0.0,-4500.0,-599620.821,0.0,-4500.0,-599618.131,0.0,-4500.0,-599615.44
"RFQ","010","","","RFC","090","","","",5.381,7.0,3011.714,0.0,0.0,3011.714,3014.404,0.0,0.0,3014.404,3017.095,0.0,0.0,3017.095,0.0,-4500.0,-599615.44,0.0,-4500.0,-599612.75,0.0,-4500.0,-599610.059
"RFQ","010","","","RFC","091","","","",5.381,7.0,3017.095,0.0,0.0,3017.095,3019.785,0.0,0.0,3019.785,3022.476,0.0,0.0,3022.476,0.0,-4500.0,-599610.059,0.0,-4500.0,-599607.369,0.0,-4500.0,-599604.678
"RFQ","010","","","RFC","092","","","",5.382,7.0,3022.476,0.0,0.0,3022.476,3025.167,0.0,0.0,3025.167,3027.858,0.0,0.0,3027.858,0.0,-4500.0,-599604.678,0.0,-4500.0,-599601.987,0.0,-4500.0,-599599.296
"RFQ","010","","","RFC","093","","","",5.382,7.0,3027.858,0.0,0.0,3027.858,3030.549,0.0,0.0,3030.549,3033.24,0.0,0.0,3033.24,0.0,-4500.0,-599599.296,0.0,-4500.0,-599596.605,0.0,-4500.0,-599593.914
"RFQ","010","","","RFC","094","","","",5.382,7.0,3033.24,0.0,0.0,3033.24,3035.931,0.0,0.0,3035.931,3038.622,0.0,0.0,3038.622,0.0,-4500.0,-599593.914,0.0,-4500.0,-599591.223,0.0,-4500.0,-599588.532
"RFQ","010","","","RFC","095","","","",5.382,7.0,3038.622,0.0,0.0,3038.622,3041.313,0.0,0.0,3041.313,3044.004,0.0,0.0,3044.004,0.0,-4500.0,-599588.532,0.0,-4500.0,-599585.841,0.0,-4500.0,-599583.15
"RFQ","010","","","RFC","096","","","",5.382,7.0,3044.004,0.0,0.0,3044.004,3046.695,0.0,0.0,3046.695,3049.386,0.0,0.0,3049.386,0.0,-4500.0,-599583.15,0.0,-4500.0,-599580.459,0.0,-4500.0,-599577.768
"RFQ","010","","","RFC","097","","","",5.382,7.0,3049.386,0.0,0.0,3049.386,3052.077,0.0,0.0,3052.077,3054.768,0.0,0.0,3054.768,0.0,-4500.0,-599577.768,0.0,-4500.0,-599575.077,0.0,-4500.0,-599572.386
"RFQ","010","","","RFC","098","","","",5.382,7.0,3054.768,0.0,0.0,3054.768,3057.459,0.0,0.0,3057.459,3060.15,0.0,0.0,3060.15,0.0,-4500.0,-599572.386,0.0,-4500.0,-599569.695,0.0,-4500.0,-599567.004
"RFQ","010","","","RFC","099","","","",5.383,7.0,3060.15,0.0,0.0,3060.15,3062.841,0.0,0.0,3062.841,3065.533,0.0,0.0,3065.533,0.0,-4500.0,-599567.004,0.0,-4500.0,-599564.313,0.0,-4500.0,-599561.621
"RFQ","010","","","RFC","100","","","",5.383,7.0,3065.533,0.0,0.0,3065.533,3068.224,0.0,0.0,3068.224,3070.916,0.0,0.0,3070.916,0.0,-4500.0,-599561.621,0.0,-4500.0,-599558.93,0.0,-4500.0,-599556.238
"RFQ","010","","","RFC","101","","","",5.383,7.0,3070.916,0.0,0.0,3070.916,3073.607,0.0,0.0,3073.607,3076.299,0.0,0.0,3076.299,0.0,-4500.0,-599556.238,0.0,-4500.0,-599553.547,0.0,-4500.0,-599550.855
"RFQ","010","","","RFC","102","","","",5.384,7.0,3076.299,0.0,0.0,3076.299,3078.991,0.0,0.0,3078.991,3081.683,0.0,0.0,3081.683,0.0,-4500.0,-599550.855,0.0,-4500.0,-599548.163,0.0,-4500.0,-599545.471
"RFQ","010","","","RFC","103","","","",5.384,7.0,3081.683,0.0,0.0,3081.683,3084.375,0.0,0.0,3084.375,3087.067,0.0,0.0,3087.067,0.0,-4500.0,-599545.471,0.0,-4500.0,-599542.779,0.0,-4500.0,-599540.087
"RFQ","010","","","RFC","104","","","",5.384,7.0,3087.067,0.0,0.0,3087.067,3089.759,0.0,0.0,3089.759,3092.451,0.0,0.0,3092.451,0.0,-4500.0,-599540.087,0.0,-4500.0,-599537.395,0.0,-4500.0,-599534.703
"RFQ","010","","","RFC","105","","","",5.385,7.0,3092.451,0.0,0.0,3092.451,3095.143,0.0,0.0,3095.143,3097.836,0.0,0.0,3097.836,0.0,-4500.0,-599534.703,0.0,-4500.0,-599532.011,0.0,-4500.0,-599529.318
"RFQ","010","","","RFC","106","","","",5.385,7.0,3097.836,0.0,0.0,3097.836,3100.528,0.0,0.0,3100.528,3103.221,0.0,0.0,3103.221,0.0,-4500.0,-599529.318,0.0,-4500.0,-599526.626,0.0,-4500.0,-599523.933
"RFQ","010","","","RFC","107","","","",5.385,7.0,3103.221,0.0,0.0,3103.221,3105.913,0.0,0.0,3105.913,3108.606,0.0,0.0,3108.606,0.0,-4500.0,-599523.933,0.0,-4500.0,-599521.241,0.0,-4500.0,-599518.548
"RFQ","010","","","RFC","108","","","",5.386,7.0,3108.606,0.0,0.0,3108.606,3111.299,0.0,0.0,3111.299,3113.992,0.0,0.0,3113.992,0.0,-4500.0,-599518.548,0.0,-4500.0,-599515.855,0.0,-4500.0,-599513.162
"RFQ","010","","","RFC","109","","","",5.386,7.0,3113.992,0.0,0.0,3113.992,3116.685,0.0,0.0,3116.685,3119.378,0.0,0.0,3119.378,0.0,-4500.0,-599513.162,0.0,-4500.0,-599510.469,0.0,-4500.0,-599507.776
"RFQ","010","","","RFC","110","","","",5.387,7.0,3119.378,0.0,0.0,3119.378,3122.071,0.0,0.0,3122.071,3124.765,0.0,0.0,3124.765,0.0,-4500.0,-599507.776,0.0,-4500.0,-599505.083,0.0,-4500.0,-599502.389
"RFQ","010","","","RFC","111","","","",5.388,7.0,3124.765,0.0,0.0,3124.765,3127.459,0.0,0.0,3127.459,3130.153,0.0,0.0,3130.153,0.0,-4500.0,-599502.389,0.0,-4500.0,-599499.695,0.0,-4500.0,-599497.001
"RFQ","010","","","RFC","112","","","",5.388,7.0,3130.153,0.0,0.0,3130.153,3132.847,0.0,0.0,3132.847,3135.541,0.0,0.0,3135.541,0.0,-4500.0,-599497.001,0.0,-4500.0,-599494.307,0.0,-4500.0,-599491.613
"RFQ","010","","","RFC","113","","","",5.389,7.0,3135.541,0.0,0.0,3135.541,3138.235,0.0,0.0,3138.235,3140.93,0.0,0.0,3140.93,0.0,-4500.0,-599491.613,0.0,-4500.0,-599488.919,0.0,-4500.0,-599486.224
"RFQ","010","","","RFC","114","","","",5.39,7.0,3140.93,0.0,0.0,3140.93,3143.625,0.0,0.0,3143.625,3146.32,0.0,0.0,3146.32,0.0,-4500.0,-599486.224,0.0,-4500.0,-599483.529,0.0,-4500.0,-599480.834
"RFQ","010","","","RFC","115","","","",5.39,7.0,3146.32,0.0,0.0,3146.32,3149.015,0.0,0.0,3149.015,3151.71,0.0,0.0,3151.71,0.0,-4500.0,-599480.834,0.0,-4500.0,-599478.139,0.0,-4500.0,-599475.444
"RFQ","010","","","RFC","116","","","",5.391,7.0,3151.71,0.0,0.0,3151.71,3154.405,0.0,0.0,3154.405,3157.101,0.0,0.0,3157.101,0.0,-4500.0,-599475.444,0.0,-4500.0,-599472.749,0.0,-4500.0,-599470.053
"RFQ","010","","","RFC","117","","","",5.392,7.0,3157.101,0.0,0.0,3157.101,3159.797,0.0,0.0,3159.797,3162.493,0.0,0.0,3162.493,0.0,-4500.0,-599470.053,0.0,-4500.0,-599467.357,0.0,-4500.0,-599464.661
"RFQ","010","","","RFC","118","","","",5.393,7.0,3162.493,0.0,0.0,3162.493,3165.189,0.0,0.0,3165.189,3167.886,0.0,0.0,3167.886,0.0,-4500.0,-599464.661,0.0,-4500.0,-599461.965,0.0,-4500.0,-599459.268
"RFQ","010","","","RFC","119","","","",5.394,7.0,3167.886,0.0,0.0,3167.886,3170.583,0.0,0.0,3170.583,3173.28,0.0,0.0,3173.28,0.0,-4500.0,-599459.268,0.0,-4500.0,-599456.571,0.0,-4500.0,-599453.874
"RFQ","010","","","RFC","120","","","",5.395,7.0,3173.28,0.0,0.0,3173.28,3175.977,0.0,0.0,3175.977,3178.675,0.0,0.0,3178.675,0.0,-4500.0,-599453.874,0.0,-4500.0,-599451.177,0.0,-4500.0,-599448.479
"RFQ","010","","","RFC","121","","","",5.396,7.0,3178.675,0.0,0.0,3178.675,3181.373,0.0,0.0,3181.373,3184.071,0.0,0.0,3184.071,0.0,-4500.0,-599448.479,0.0,-4500.0,-599445.781,0.0,-4500.0,-599443.083
"RFQ","010","","","RFC","122","","","",5.397,7.0,3184.071,0.0,0.0,3184.071,3186.769,0.0,0.0,3186.769,3189.468,0.0,0.0,3189.468,0.0,-4500.0,-599443.083,0.0,-4500.0,-599440.385,0.0,-4500.0,-599437.686
"RFQ","010","","","RFC","123","","","",5.399,7.0,3189.468,0.0,0.0,3189.468,3192.167,0.0,0.0,3192.167,3194.867,0.0,0.0,3194.867,0.0,-4500.0,-599437.686,0.0,-4500.0,-599434.987,0.0,-4500.0,-599432.287
"RFQ","010","","","RFC","124","","","",5.4,7.0,3194.867,0.0,0.0,3194.867,3197.567,0.0,0.0,3197.567,3200.267,0.0,0.0,3200.267,0.0,-4500.0,-599432.287,0.0,-4500.0,-599429.587,0.0,-4500.0,-599426.887
"RFQ","010","","","RFC","125","","","",5.401,7.0,3200.267,0.0,0.0,3200.267,3202.967,0.0,0.0,3202.967,3205.668,0.0,0.0,3205.668,0.0,-4500.0,-599426.887,0.0,-4500.0,-599424.187,0.0,-4500.0,-599421.486
"RFQ","010","","","RFC","126","","","",5.403,7.0,3205.668,0.0,0.0,3205.668,3208.369,0.0,0.0,3208.369,3211.071,0.0,0.0,3211.071,0.0,-4500.0,-599421.486,0.0,-4500.0,-599418.785,0.0,-4500.0,-599416.083
"RFQ","010","","","RFC","127","","","",5.404,7.0,3211.071,0.0,0.0,3211.071,3213.773,0.0,0.0,3213.773,3216.475,0.0,0.0,3216.475,0.0,-4500.0,-599416.083,0.0,-4500.0,-599413.381,0.0,-4500.0,-599410.679
"RFQ","010","","","RFC","128","","","",5.406,7.0,3216.475,0.0,0.0,3216.475,3219.178,0.0,0.0,3219.178,3221.881,0.0,0.0,3221.881,0.0,-4500.0,-599410.679,0.0,-4500.0,-599407.976,0.0,-4500.0,-599405.273
"RFQ","010","","","RFC","129","","","",5.408,7.0,3221.881,0.0,0.0,3221.881,3224.585,0.0,0.0,3224.585,3227.289,0.0,0.0,3227.289,0.0,-4500.0,-599405.273,0.0,-4500.0,-599402.569,0.0,-4500.0,-599399.865
"RFQ","010","","","RFC","130","","","",5.41,7.0,3227.289,0.0,0.0,3227.289,3229.994,0.0,0.0,3229.994,3232.699,0.0,0.0,3232.699,0.0,-4500.0,-599399.865,0.0,-4500.0,-599397.16,0.0,-4500.0,-599394.455
"RFQ","010","","","RFC","131","","","",5.412,7.0,3232.699,0.0,0.0,3232.699,3235.405,0.0,0.0,3235.405,3238.111,0.0,0.0,3238.111,0.0,-4500.0,-599394.455,0.0,-4500.0,-599391.749,0.0,-4500.0,-599389.043
"RFQ","010","","","RFC","132","","","",5.414,7.0,3238.111,0.0,0.0,3238.111,3240.818,0.0,0.0,3240.818,3243.525,0.0,0.0,3243.525,0.0,-4500.0,-599389.043,0.0,-4500.0,-599386.336,0.0,-4500.0,-599383.629
"RFQ","010","","","RFC","133","","","",5.416,7.0,3243.525,0.0,0.0,3243.525,3246.233,0.0,0.0,3246.233,3248.941,0.0,0.0,3248.941,0.0,-4500.0,-599383.629,0.0,-4500.0,-599380.921,0.0,-4500.0,-599378.213
"RFQ","010","","","RFC","134","","","",5.418,7.0,3248.941,0.0,0.0,3248.941,3251.65,0.0,0.0,3251.65,3254.359,0.0,0.0,3254.359,0.0,-4500.0,-599378.213,0.0,-4500.0,-599375.504,0.0,-4500.0,-599372.795
"RFQ","010","","","RFC","135","","","",5.42,7.0,3254.359,0.0,0.0,3254.359,3257.069,0.0,0.0,3257.069,3259.779,0.0,0.0,3259.779,0.0,-4500.0,-599372.795,0.0,-4500.0,-599370.085,0.0,-4500.0,-599367.375
"RFQ","010","","","RFC","136","","","",5.422,7.0,3259.779,0.0,0.0,3259.779,3262.49,0.0,0.0,3262.49,3265.201,0.0,0.0,3265.201,0.0,-4500.0,-599367.375,0.0,-4500.0,-599364.664,0.0,-4500.0,-599361.953
"RFQ","010","","","RFC","137","","","",5.425,7.0,3265.201,0.0,0.0,3265.201,3267.913,0.0,0.0,3267.913,3270.626,0.0,0.0,3270.626,0.0,-4500.0,-599361.953,0.0,-4500.0,-599359.241,0.0,-4500.0,-599356.528
"RFQ","010","","","RFC","138","","","",5.427,7.0,3270.626,0.0,0.0,3270.626,3273.339,0.0,0.0,3273.339,3276.053,0.0,0.0,3276.053,0.0,-4500.0,-599356.528,0.0,-4500.0,-599353.815,0.0,-4500.0,-599351.101
"RFQ","010","","","RFC","139","","","",5.43,7.0,3276.053,0.0,0.0,3276.053,3278.768,0.0,0.0,3278.768,3281.483,0.0,0.0,3281.483,0.0,-4500.0,-599351.101,0.0,-4500.0,-599348.386,0.0,-4500.0,-599345.671
"RFQ","010","","","RFC","140","","","",5.433,7.0,3281.483,0.0,0.0,3281.483,3284.199,0.0,0.0,3284.199,3286.916,0.0,0.0,3286.916,0.0,-4500.0,-599345.671,0.0,-4500.0,-599342.955,0.0,-4500.0,-599340.238
"RFQ","010","","","RFC","141","","","",5.436,7.0,3286.916,0.0,0.0,3286.916,3289.634,0.0,0.0,3289.634,3292.352,0.0,0.0,3292.352,0.0,-4500.0,-599340.238,0.0,-4500.0,-599337.52,0.0,-4500.0,-599334.802
"RFQ","010","","","RFC","142","","","",5.439,7.0,3292.352,0.0,0.0,3292.352,3295.071,0.0,0.0,3295.071,3297.791,0.0,0.0,3297.791,0.0,-4500.0,-599334.802,0.0,-4500.0,-599332.083,0.0,-4500.0,-599329.363
"RFQ","010","","","RFC","143","","","",5.442,7.0,3297.791,0.0,0.0,3297.791,3300.512,0.0,0.0,3300.512,3303.233,0.0,0.0,3303.233,0.0,-4500.0,-599329.363,0.0,-4500.0,-599326.642,0.0,-4500.0,-599323.921
"RFQ","010","","","RFC","144","","","",5.445,7.0,3303.233,0.0,0.0,3303.233,3305.955,0.0,0.0,3305.955,3308.678,0.0,0.0,3308.678,0.0,-4500.0,-599323.921,0.0,-4500.0,-599321.199,0.0,-4500.0,-599318.476
"RFQ","010","","","RFC","145","","","",5.449,7.0,3308.678,0.0,0.0,3308.678,3311.402,0.0,0.0,3311.402,3314.127,0.0,0.0,3314.127,0.0,-4500.0,-599318.476,0.0,-4500.0,-599315.752,0.0,-4500.0,-599313.027
"RFQ","010","","","RFC","146","","","",5.452,7.0,3314.127,0.0,0.0,3314.127,3316.853,0.0,0.0,3316.853,3319.579,0.0,0.0,3319.579,0.0,-4500.0,-599313.027,0.0,-4500.0,-599310.301,0.0,-4500.0,-599307.575
"RFQ","010","","","RFC","147","","","",5.456,7.0,3319.579,0.0,0.0,3319.579,3322.307,0.0,0.0,3322.307,3325.035,0.0,0.0,3325.035,0.0,-4500.0,-599307.575,0.0,-4500.0,-599304.847,0.0,-4500.0,-599302.119
"RFQ","010","","","RFC","148","","","",5.46,7.0,3325.035,0.0,0.0,3325.035,3327.765,0.0,0.0,3327.765,3330.495,0.0,0.0,3330.495,0.0,-4500.0,-599302.119,0.0,-4500.0,-599299.389,0.0,-4500.0,-599296.659
"RFQ","010","","","RFC","149","","","",5.464,7.0,3330.495,0.0,0.0,3330.495,3333.227,0.0,0.0,3333.227,3335.959,0.0,0.0,3335.959,0.0,-4500.0,-599296.659,0.0,-4500.0,-599293.927,0.0,-4500.0,-599291.195
"RFQ","010","","","RFC","150","","","",5.468,7.0,3335.959,0.0,0.0,3335.959,3338.693,0.0,0.0,3338.693,3341.427,0.0,0.0,3341.427,0.0,-4500.0,-599291.195,0.0,-4500.0,-599288.461,0.0,-4500.0,-599285.727
"RFQ","010","","","RFC","151","","","",5.472,7.0,3341.427,0.0,0.0,3341.427,3344.163,0.0,0.0,3344.163,3346.899,0.0,0.0,3346.899,0.0,-4500.0,-599285.727,0.0,-4500.0,-599282.991,0.0,-4500.0,-599280.255
"RFQ","010","","","RFC","152","","","",5.477,7.0,3346.899,0.0,0.0,3346.899,3349.637,0.0,0.0,3349.637,3352.376,0.0,0.0,3352.376,0.0,-4500.0,-599280.255,0.0,-4500.0,-599277.517,0.0,-4500.0,-599274.778
"RFQ","010","","","RFC","153","","","",5.481,7.0,3352.376,0.0,0.0,3352.376,3355.116,0.0,0.0,3355.116,3357.857,0.0,0.0,3357.857,0.0,-4500.0,-599274.778,0.0,-4500.0,-599272.038,0.0,-4500.0,-599269.297
"RFQ","010","","","RFC","154","","","",5.486,7.0,3357.857,0.0,0.0,3357.857,3360.6,0.0,0.0,3360.6,3363.343,0.0,0.0,3363.343,0.0,-4500.0,-599269.297,0.0,-4500.0,-599266.554,0.0,-4500.0,-599263.811
"RFQ","010","","","RFC","155","","","",5.491,7.0,3363.343,0.0,0.0,3363.343,3366.088,0.0,0.0,3366.088,3368.834,0.0,0.0,3368.834,0.0,-4500.0,-599263.811,0.0,-4500.0,-599261.066,0.0,-4500.0,-599258.32
"RFQ","010","","","RFC","156","","","",5.496,7.0,3368.834,0.0,0.0,3368.834,3371.582,0.0,0.0,3371.582,3374.33,0.0,0.0,3374.33,0.0,-4500.0,-599258.32,0.0,-4500.0,-599255.572,0.0,-4500.0,-599252.824
"RFQ","010","","","RFC","157","","","",5.501,7.0,3374.33,0.0,0.0,3374.33,3377.08,0.0,0.0,3377.08,3379.831,0.0,0.0,3379.831,0.0,-4500.0,-599252.824,0.0,-4500.0,-599250.074,0.0,-4500.0,-599247.323
"RFQ","010","","","RFC","158","","","",5.506,7.0,3379.831,0.0,0.0,3379.831,3382.584,0.0,0.0,3382.584,3385.337,0.0,0.0,3385.337,0.0,-4500.0,-599247.323,0.0,-4500.0,-599244.57,0.0,-4500.0,-599241.817
"RFQ","010","","","RFC","159","","","",5.512,7.0,3385.337,0.0,0.0,3385.337,3388.093,0.0,0.0,3388.093,3390.849,0.0,0.0,3390.849,0.0,-4500.0,-599241.817,0.0,-4500.0,-599239.061,0.0,-4500.0,-599236.305
"RFQ","010","","","RFC","160","","","",5.518,7.0,3390.849,0.0,0.0,3390.849,3393.608,0.0,0.0,3393.608,3396.367,0.0,0.0,3396.367,0.0,-4500.0,-599236.305,0.0,-4500.0,-599233.546,0.0,-4500.0,-599230.787
"RFQ","010","","","RFC","161","","","",5.524,7.0,3396.367,0.0,0.0,3396.367,3399.129,0.0,0.0,3399.129,3401.891,0.0,0.0,3401.891,0.0,-4500.0,-599230.787,0.0,-4500.0,-599228.025,0.0,-4500.0,-599225.263
"RFQ","010","","","RFC","162","","","",5.53,7.0,3401.891,0.0,0.0,3401.891,3404.656,0.0,0.0,3404.656,3407.421,0.0,0.0,3407.421,0.0,-4500.0,-599225.263,0.0,-4500.0,-599222.498,0.0,-4500.0,-599219.733
"RFQ","010","","","RFC","163","","","",5.536,7.0,3407.421,0.0,0.0,3407.421,3410.189,0.0,0.0,3410.189,3412.957,0.0,0.0,3412.957,0.0,-4500.0,-599219.733,0.0,-4500.0,-599216.965,0.0,-4500.0,-599214.197
"RFQ","010","","","RFC","164","","","",5.542,7.0,3412.957,0.0,0.0,3412.957,3415.728,0.0,0.0,3415.728,3418.499,0.0,0.0,3418.499,0.0,-4500.0,-599214.197,0.0,-4500.0,-599211.426,0.0,-4500.0,-599208.655
"RFQ","010","","","RFC","165","","","",5.549,7.0,3418.499,0.0,0.0,3418.499,3421.273,0.0,0.0,3421.273,3424.048,0.0,0.0,3424.048,0.0,-4500.0,-599208.655,0.0,-4500.0,-599205.881,0.0,-4500.0,-599203.106
"RFQ","010","","","RFC","166","","","",5.556,7.0,3424.048,0.0,0.0,3424.048,3426.826,0.0,0.0,3426.826,3429.604,0.0,0.0,3429.604,0.0,-4500.0,-599203.106,0.0,-4500.0,-599200.328,0.0,-4500.0,-599197.55
"RFQ","010","","","RFC","167","","","",5.563,7.0,3429.604,0.0,0.0,3429.604,3432.385,0.0,0.0,3432.385,3435.167,0.0,0.0,3435.167,0.0,-4500.0,-599197.55,0.0,-4500.0,-599194.769,0.0,-4500.0,-599191.987
"RFQ","010","","","RFC","168","","","",5.57,7.0,3435.167,0.0,0.0,3435.167,3437.952,0.0,0.0,3437.952,3440.737,0.0,0.0,3440.737,0.0,-4500.0,-599191.987,0.0,-4500.0,-599189.202,0.0,-4500.0,-599186.417
"RFQ","010","","","RFC","169","","","",5.578,7.0,3440.737,0.0,0.0,3440.737,3443.526,0.0,0.0,3443.526,3446.315,0.0,0.0,3446.315,0.0,-4500.0,-599186.417,0.0,-4500.0,-599183.628,0.0,-4500.0,-599180.839
"RFQ","010","","","RFC","170","","","",5.586,7.0,3446.315,0.0,0.0,3446.315,3449.108,0.0,0.0,3449.108,3451.901,0.0,0.0,3451.901,0.0,-4500.0,-599180.839,0.0,-4500.0,-599178.046,0.0,-4500.0,-599175.253
"RFQ","010","","","RFC","171","","","",5.593,7.0,3451.901,0.0,0.0,3451.901,3454.697,0.0,0.0,3454.697,3457.494,0.0,0.0,3457.494,0.0,-4500.0,-599175.253,0.0,-4500.0,-599172.457,0.0,-4500.0,-599169.66
"RFQ","010","","","RFC","172","","","",5.602,7.0,3457.494,0.0,0.0,3457.494,3460.295,0.0,0.0,3460.295,3463.096,0.0,0.0,3463.096,0.0,-4500.0,-599169.66,0.0,-4500.0,-599166.859,0.0,-4500.0,-599164.058
"RFQ","010","","","RFC","173","","","",5.61,7.0,3463.096,0.0,0.0,3463.096,3465.901,0.0,0.0,3465.901,3468.706,0.0,0.0,3468.706,0.0,-4500.0,-599164.058,0.0,-4500.0,-599161.253,0.0,-4500.0,-599158.448
"RFQ","010","","","RFC","174","","","",5.619,7.0,3468.706,0.0,0.0,3468.706,3471.515,0.0,0.0,3471.515,3474.325,0.0,0.0,3474.325,0.0,-4500.0,-599158.448,0.0,-4500.0,-599155.639,0.0,-4500.0,-599152.829
"RFQ","010","","","RFC","175","","","",5.627,7.0,3474.325,0.0,0.0,3474.325,3477.138,0.0,0.0,3477.138,3479.952,0.0,0.0,3479.952,0.0,-4500.0,-599152.829,0.0,-4500.0,-599150.016,0.0,-4500.0,-599147.202
